prompt_name,role,explanation,shots,question_id,question,correct_response,model,temperature,top_p,decoding_seed,max_tokens,reasoning_enabled,response_format,requested_provider,actual_provider,allow_fallbacks,require_parameters,web_search_enabled,api_attempts,answer,status,failure_reason,error_detail,latency_seconds,prompt_tokens,completion_tokens,total_tokens,raw_json,repaired_json
role_zero_noex,True,False,0,110.1,"A 45-year-old woman comes to the office for a follow-up examination 2 weeks after she sustained a vertebral fracture at L1. The fracture occurred spontaneously and there is no history of trauma to the area or other fractures. She gained 27 kg (60 lb) during the 6 months before the fracture occurred. Her only medication is hydromorphone as needed for pain. She is 163 cm (5 ft 4 in) tall and now weighs 100 kg (220 lb); BMI is 38 kg/m2. Temperature is 37.0°C (98.6°F), pulse is 86/min, respirations are 12/min, and blood pressure is 145/98 mm Hg. Physical examination shows central obesity and purple striae over the abdomen bilaterally. The lower extremities appear thin. Results of laboratory studies are shown:

Plasma
  Renin activity 5.0 ng/mL/hr (N=0.6–4.0)
  Metanephrine  0.3 nmol/L (N<0.4)
Serum
Cortisol, random 43 μg/dL
Adrenocorticotropic hormone 120 pg/mL (N<120)
Aldosterone 8 ng/dL (N=2–9)
Urine 24-hour free cortisol excretion 340 μg/24 h (N=3.5–45) 

The most likely cause of the fracture in this patient is an increase in which of the following processes? 

(A)  Calcium absorption
(B)  Calcium excretion
(C)  Osteoblast proliferation
(D)  Osteoclast proliferation
(E)  Phosphorus absorption
(F)  Phosphorus excretion ",D,deepseek/deepseek-v4-flash-0731,0.0,1.0,202606,256,False,json_object,deepinfra,DeepInfra,False,True,False,1,D,ok,,,0.825,469,7,476,"{""answer"": ""D""}",False
role_zero_noex,True,False,0,111.1,"A 25-year-old woman comes to the emergency department because of a 3-hour history of fever, severe headache, light-headedness, dizziness, shaking chills, and muscle aches. Five hours ago, she was diagnosed with Lyme disease and began doxycycline therapy. She has no other history of serious illness and takes no other medications. Menses occur at regular 28-day intervals. She is currently menstruating and using a tampon. She appears anxious. Temperature is 37.0°C (98.6°F), pulse is 120/min, respirations are 30/min, and blood pressure is 90/60 mm Hg. Pulse oximetry on room air shows an oxygen saturation of 94%. Physical examination shows flushing and diaphoresis. Cardiopulmonary examination shows no other abnormalities. Which of the following is the most likely mechanism of this patient’s current condition?

(A) Exacerbation of infection by Borrelia burgdorferi
(B) Infection-mediated sepsis
(C) IgE-mediated allergic reaction to doxycycline
(D) Release of bacterial products producing acute inflammation
(E) Secretion of bacterial endotoxins",D,deepseek/deepseek-v4-flash-0731,0.0,1.0,202606,256,False,json_object,deepinfra,DeepInfra,False,True,False,1,D,ok,,,0.764,347,7,354,"{""answer"": ""D""}",False
role_zero_noex,True,False,0,112.1,"A 2-week-old male newborn is brought to the office for a well-child examination. He was delivered following an uncomplicated, spontaneous vaginal delivery at 41 weeks' gestation. The mother has no history of serious illness and did not receive prenatal care. Her only medication is a prenatal vitamin. She has consumed large amounts of vodka nightly for 10 years. Which of the following examination findings is most likely to be present in this patient? 

(A) Hypospadias
(B) Limb hypoplasia
(C) Neck webbing
(D) Short palpebral fissures
(E) Spasticity ",D,deepseek/deepseek-v4-flash-0731,0.0,1.0,202606,256,False,json_object,deepinfra,DeepInfra,False,True,False,1,D,ok,,,0.46,235,7,242,"{""answer"": ""D""}",False
role_zero_noex,True,False,0,115.1,"A 15-year-old boy is brought to the office by his parents to discuss results of a biopsy done 3 days ago for a rapidly enlarging neck mass. He first noted the mass 1 month ago. Two weeks ago, he was evaluated for an episode of prolonged epistaxis and was found to have a right ear effusion, which was treated with amoxicillin-clavulanic acid.  He has no other history of serious illness and takes no medications. Height is at the 10th percentile, weight is at the 50th percentile, and BMI is at the 75th percentile. Vital signs are within normal limits. Physical examination shows a right ear effusion and a 4-cm, firm mass in the right posterior triangle of the neck. Results of a biopsy specimen show squamous epithelium with indistinct cell margins, enlarged atypical nuclei, and absent keratin formation. Which of the following infectious agents is the most likely underlying cause of this patient's current condition?

(A) Cytomegalovirus
(B) Epstein-Barr virus
(C) HIV
(D) Human herpesvirus 8",B,deepseek/deepseek-v4-flash-0731,0.0,1.0,202606,256,False,json_object,deepinfra,DeepInfra,False,True,False,1,B,ok,,,0.656,334,7,341,"{""answer"": ""B""}",False
role_zero_noex,True,False,0,116.1,"A 14-year-old boy is brought to the emergency department by his parents because of a 1-month history of intermittent right knee pain that has worsened during the past day. He rates his current pain as a 6 on a 10-point scale and says that it worsens when he walks and lessens when he sits. During the past 2 weeks, he has been walking 1 mile daily in preparation for participation in the school marching band. He has not taken any medications for his pain. He sustained a right tibia and fibula fracture at the age of 8 years after a skateboarding accident, which was treated with internal fixation and casting. He has asthma treated with inhaled budesonide daily and inhaled albuterol as needed. His mother has type 2 diabetes mellitus, and his maternal grandmother has osteoporosis. The patient is 170 cm (5 ft 7 in; 77th percentile) tall and weighs 88 kg (195 lb; >95th percentile); BMI is 31 kg/m² (98th percentile). Temperature is 37.0°C (98.6°F), pulse is 95/min, and blood pressure is 130/80 mm Hg. Physical examination shows hyperpigmented, thickened skin at the nape of the neck. There is tenderness to palpation of the anterior aspect of the right hip and limited range of motion on abduction, internal rotation, and flexion of the right hip. The left hip and knees are nontender; range of motion is full in all directions. The remainder of the examination discloses no abnormalities.  Which of the following factors in this patient’s history most increased his risk for developing this condition? 

(A) BMI
(B) Family history
(C) Medication use
(D) Previous fractures
(E) Recent physical activity",A,deepseek/deepseek-v4-flash-0731,0.0,1.0,202606,256,False,json_object,deepinfra,DeepInfra,False,True,False,1,A,ok,,,0.838,479,7,486,"{""answer"": ""A""}",False
role_zero_noex,True,False,0,118.1,"A 36-year-old woman with hypertension comes to the office because she thinks she may be “going through early menopause.” She has not had a menstrual period since her most recent office visit 6 months ago. During this time, she also has been “gaining weight around the middle” despite increased exercise; she has had a 6.3-kg (14-lb) weight gain.  She has no other history of major medical illness. Her only medication is lisinopril. She does not smoke, drink alcohol, or use illicit drugs. She is 168 cm (5 ft 6 in) tall and weighs 107 kg (236 lb); BMI is 38 kg/m². Vital signs are within normal limits. Examination shows a uterus consistent in size with a 24-week gestation. Pelvic ultrasonography shows oligohydramnios and a fetus with a misshapen cranium, pericardial effusion, small bladder, and echogenic bowel. The most likely cause of the fetal abnormalities in this patient’s pregnancy is interference with which of the following?

(A) Fetal lung/epithelial differentiation
(B) Fetal lung/surfactant development
(C) Fetal renal hemodynamics
(D) Maternal placental perfusion
(E) Maternal prostaglandin synthesis
",C,deepseek/deepseek-v4-flash-0731,0.0,1.0,202606,256,False,json_object,deepinfra,DeepInfra,False,True,False,1,C,ok,,,1.084,372,7,379,"{""answer"": ""C""}",False
role_zero_noex,True,False,0,119.1,"A 25-year-old woman, gravida 1, para 1, comes to the office because of a 2-week history of palpitations and heat intolerance. She delivered her child 3 months ago following an uncomplicated pregnancy and delivery. She is breast- feeding. She has no history of serious illness and takes no medications. She is 163 cm (5 ft 4 in) tall and weighs 54 kg (120 lb); BMI is 21 kg/m². Temperature is 37°C (98.6°F), pulse is 106/min, respirations are 20/min, and blood pressure is 124/68 mm Hg. Examination shows moist palms and bilateral lid lag. No exophthalmos is noted. The thyroid gland is enlarged and nontender. No murmurs are heard on cardiac examination. Deep tendon reflexes are 3+. Serum studies show an undetectable TSH concentration, thyroxine (T₄) concentration of 20 μg/dL, and triiodothyronine (T₃) concentration of 275 ng/dL. Which of the following is the most likely mechanism of this patient's symptoms?

(A) Activation of mutations of TSH receptors
(B) Increased serum thyroglobulin concentration
(C) Ischemic injury to the hypothalamus
(D) Lymphocytic infiltration of the thyroid
(E) Presence of TSH receptor autoantibodies
",D,deepseek/deepseek-v4-flash-0731,0.0,1.0,202606,256,False,json_object,deepinfra,DeepInfra,False,True,False,1,E,ok,,,1.33,393,7,400,"{""answer"": ""E""}",False
role_one_noex,True,False,1,1.1,"Serum LDL-cholesterol concentrations are maeasured in blood samples collected from 25 healthy volunteers. The data follow a normal distribution. The mean and standard deviation for this group are 130 mg/dL and 25 mg/dL, respectively. The standard error of the mean is 5.0. With a 95% confidence level, the true mean for the population from which this sample was drawn falls within which of the following ranges (in mg/dL)?

(A) 105-155
(B) 120-140
(C) 125-135
(D) 128-132
(E) 129-131",B,deepseek/deepseek-v4-flash-0731,0.0,1.0,202606,256,False,json_object,deepinfra,DeepInfra,False,True,False,1,B,ok,,,0.967,431,7,438,"{""answer"": ""B""}",False
role_one_noex,True,False,1,2.1,"A 48-year-old man dies suddenly of a cardiac arrhythmia. Six weeks ago, he was resuscitated from a cardiac arrest
caused by coronary artery disease and developed oliguric renal failure. Five weeks ago (1 week after being
resuscitated), his serum urea nitrogen (BUN) concentration was 40 mg/dL, his serum creatinine concentration was 3.5
mg/dL, and his urine contained granular casts. Four weeks ago, his oliguria resolved, and his BUN and serum
creatinine concentrations returned to normal. Examination of his kidneys at autopsy is most likely to show which of
the following?

(A) Acute inflammation
(B) Fibrinous exudate
(C) Fibrous scar
(D) Granulation tissue
(E) Normal kidney",E,deepseek/deepseek-v4-flash-0731,0.0,1.0,202606,256,False,json_object,deepinfra,DeepInfra,False,True,False,1,E,ok,,,0.496,452,7,459,"{""answer"": ""E""}",False
role_one_noex,True,False,1,3.1,"In a sample of 100 individuals, the mean leukocyte count is 7500/mm³, with a standard deviation of 1000/mm³. If the leukocyte counts in this population follow a normal (gaussian) distribution, approximately 50% of individuals will have which of the following total leukocyte counts?

(A) 5500–9500/mm³
(B) <6500/mm3 or >8500/mm³
(C) 6500–8500/mm³
(D) <7500/mm³
(E) >9500/mm³",D,deepseek/deepseek-v4-flash-0731,0.0,1.0,202606,256,False,json_object,deepinfra,DeepInfra,False,True,False,1,D,ok,,,0.406,397,7,404,"{""answer"": ""D""}",False
role_one_noex,True,False,1,4.1,"A 55-year-old woman comes to the clinic because of a 2-month history of increasingly severe vaginal pain and itching during sexual intercourse. She avoids intercourse with her husband because of the symptoms. She has been in a monogamous relationship with her husband for the past 25 years. She has type 2 diabetes mellitus. Her vital signs are within normal limits. Pelvic examination shows edematous and erythematous vaginal mucosa with white discharge. A photomicrograph of a vaginal smear is shown. Which of the following is the most likely causal infectious agent?

(A) Candida albicans
(B) Chlamydia trachomatis
(C) Herpes simplex virus
(D) Human papillomavirus
(E) Trichomonas vaginalis ",A,deepseek/deepseek-v4-flash-0731,0.0,1.0,202606,256,False,json_object,deepinfra,DeepInfra,False,True,False,1,A,ok,,,0.491,580,7,587,"{""answer"": ""A""}",False
role_one_noex,True,False,1,5.1,"A 39-year-old man comes to the physician because of a 6-month history of progressive shortness of breath. He has had a cough productive of white sputum for 2 years. He smoked 1 pack of cigarettes daily for 16 years but quit 10 years ago. He is in mild respiratory distress with pursed lips and a barrel chest; he is using the accessory muscles of respiration. Breath sounds are distant and crackles are present in the lower lung fields bilaterally. Pulmonary function tests show a decreased FEV1:FVC ratio, increased residual volume, and decreased diffusion capacity. An x-ray of the chest shows hyperinflation and hypertranslucency of the lower lobes of both lungs. Which of the following is the most likely diagnosis?

(A) Asthma
(B) Bronchiectasis
(C) Chronic pulmonary fibrosis
(D) Cystic fibrosis
(E) Emphysema",E,deepseek/deepseek-v4-flash-0731,0.0,1.0,202606,256,False,json_object,deepinfra,DeepInfra,False,True,False,1,E,ok,,,0.532,472,7,479,"{""answer"": ""E""}",False
role_one_noex,True,False,1,6.1,"A previously healthy 33-year-old woman is brought to the emergency department by the Secret Service for stalking
the president of the USA for 2 months. She claims to be married to the president's twin brother and states that the
president just had his twin kidnapped to avoid competition. She speaks rapidly and is difficult to interrupt. Her
associations are often loose. She says, ""I haven't slept for days, but I won't even try to sleep until my husband is
rescued. God has been instructing me to take over the White House. I can't wait to be reunited with my husband. I hear his voice telling me what to do."" When asked about drug use, she says she uses only natural substances. She
refuses to permit blood or urine tests, saying, ""I don't have time to wait for the results."" Which of the following is the
most likely diagnosis?

(A) Bipolar disorder, manic, with psychotic features
(B) Brief psychotic disorder
(C) Delusional disorder
(D) Psychotic disorder due to general medical condition
(E) Schizophrenia",A,deepseek/deepseek-v4-flash-0731,0.0,1.0,202606,256,False,json_object,deepinfra,DeepInfra,False,True,False,1,A,ok,,,0.619,469,7,476,"{""answer"": ""A""}",False
role_one_noex,True,False,1,8.1,"A 53-year-old man comes to the physician because of a dry scaly rash on his body for the past year. He has had a 15-kg (33-lb) weight loss during the past year. He is 178 cm (5 ft 10 in) tall and now weighs 54 kg (120 lb); BMI is 17 kg/m². His stools have a large volume and float. Which of the following nutrient deficiencies is most likely?

(A) Magnesium
(B) Vitamin A
(C) Vitamin B12 (cobalamin)
(D) Vitamin C
(E) Zinc",B,deepseek/deepseek-v4-flash-0731,0.0,1.0,202606,256,False,json_object,deepinfra,DeepInfra,False,True,False,1,B,ok,,,1.454,375,7,382,"{""answer"": ""B""}",False
role_one_noex,True,False,1,9.1,"In screening for prostate cancer, the current serum prostate-specific antigen concentration at which biopsy is recommended is 4.1 ng/mL. If the threshold for recommending a biopsy procedure were lowered to 2.0 ng/mL, which of the following changes would occur to the positive and negative predictive values of the test?

(A) Positive Predictive Value and Negative Predictive Value increase
(B) Positive Predictive Value increase and Negative Predictive Value no change
(C) Positive Predictive Value increase and  Negative Predictive Value decrease
(D) Positive Predictive Value no change and Negative Predictive Value increase
(E) Positive Predictive Value and Negative Predictive Value no change
(F) Positive Predictive Value no change and Negative Predictive Value decrease
(G) Positive Predictive Value decrease and Negative Predictive Value increase
(H) Positive Predictive Value decrease and Negative Predictive Value no change
(I) Positive Predictive Value and Negative Predictive Value decrease",G,deepseek/deepseek-v4-flash-0731,0.0,1.0,202606,256,False,json_object,deepinfra,DeepInfra,False,True,False,1,G,ok,,,0.595,432,7,439,"{""answer"": ""G""}",False
role_one_noex,True,False,1,10.1,"In informing a couple that their newborn has Down syndrome, there is a specific, relatively limited amount of
information that the consulting physician should give immediately. The rest can be discussed at a later time. Which
of the following best explains the purpose of using this approach to disclosure?

(A) Allowing the couple's primary care physician to discuss most of the information with them
(B) Allowing the parents time to tell other family members
(C) Delaying parental distress until the information is completely disclosed
(D) Disclosing the most important information so that it can be understood as fully as possible
(E) Influencing the parents' course of action about what is medically most appropriate",D,deepseek/deepseek-v4-flash-0731,0.0,1.0,202606,256,False,json_object,deepinfra,DeepInfra,False,True,False,1,D,ok,,,0.96,390,7,397,"{""answer"": ""D""}",False
role_one_noex,True,False,1,12.1,"A 62-year-old man comes to the physician because of a 6-month history of urinary hesitancy and dribbling after
urination. He has to urinate two to three times nightly. Physical examination shows a diffusely enlarged, firm, and
nontender prostate. Which of the following is most likely to have contributed to the development of this patient's
condition?

(A) Activation of the α1-adrenergic receptor
(B) Conversion of testosterone to dihydrotestosterone
(C) Conversion of testosterone to estradiol
(D) Inhibition of the α1-adrenergic receptor
(E) Production of prostate-specific antigen",B,deepseek/deepseek-v4-flash-0731,0.0,1.0,202606,256,False,json_object,deepinfra,DeepInfra,False,True,False,1,B,ok,,,0.612,410,7,417,"{""answer"": ""B""}",False
role_one_noex,True,False,1,13.1,"An 18-year-old woman with sickle cell disease is brought to the emergency department by her parents because of a 2-hour history of severe abdominal pain and nausea. Her parents say that she had a cheeseburger, milk shake, and
chocolate bar for lunch. Her temperature is 37°C (98.6°F). Physical examination shows tenderness over the right upper
quadrant of the abdomen, radiating to the right shoulder. Ultrasonography of the right upper quadrant of the abdomen
shows gallstones. Which of the following is the most likely underlying cause of this patient's current condition?

(A) Decreased hepatic secretion of lecithin
(B) Decreased reabsorption of bile salts
(C) High ratio of cholesterol to bile acids in bile
(D) Infestation with parasites secreting β-glucuronidase
(E) Overload of unconjugated bilirubin",E,deepseek/deepseek-v4-flash-0731,0.0,1.0,202606,256,False,json_object,deepinfra,DeepInfra,False,True,False,1,E,ok,,,0.679,441,7,448,"{""answer"": ""E""}",False
role_one_noex,True,False,1,14.1,"A 45-year-old man is brought to the emergency department 30 minutes after the sudden onset of crushing chest pain.
His father, maternal aunt, and paternal uncle all died of myocardial infarctions under the age of 50 years. Physical
examination shows tendinous xanthomas on the hands and thickened Achilles tendons. Serum lipid studies show a total cholesterol concentration of 410 mg/dL, HDL-cholesterol concentration of 30 mg/dL, and triglyceride
concentration of 140 mg/dL. The diagnosis of myocardial infarction is made. This patient most likely has a deficiency
of which of the following?

(A) Apo B48
(B) Apo C
(C) HMG-CoA reductase activity
(D) LDL receptor
(E) Lipoprotein lipase activity",D,deepseek/deepseek-v4-flash-0731,0.0,1.0,202606,256,False,json_object,deepinfra,DeepInfra,False,True,False,1,D,ok,,,0.914,584,7,591,"{""answer"": ""D""}",False
role_one_noex,True,False,1,15.1,"An experimental animal is created in which the germinal centers of the reactive lymph nodes show shrinkage of cells,
cytoplasmic budding, no adjacent inflammation, and intact plasma membranes. These cellular findings are most likely
caused by which of the following mechanisms?

(A) Caspase activation
(B) Decreased cytochrome c concentration
(C) Decreased intracellular Ca2+ concentration
(D) Increased glutathione peroxidase activity
(E) Increased lysosomal enzyme activity",A,deepseek/deepseek-v4-flash-0731,0.0,1.0,202606,256,False,json_object,deepinfra,DeepInfra,False,True,False,1,A,ok,,,1.051,380,7,387,"{""answer"": ""A""}",False
role_one_noex,True,False,1,16.1,"Investigators conduct a study that evaluates the effect of finasteride on the incidence of prostate cancer in 500 patients.
The investigators recruit an additional 1000 patients for the study. Which of the following effects will this have on the
research study?

(A) Greater chance of a Type I error
(B) Greater chance of a Type II error
(C) Less chance of a Type I error
(D) Less chance of a Type II error
(E) Impossible to predict",D,deepseek/deepseek-v4-flash-0731,0.0,1.0,202606,256,False,json_object,deepinfra,DeepInfra,False,True,False,1,D,ok,,,0.433,377,7,384,"{""answer"": ""D""}",False
role_one_noex,True,False,1,17.1,"A 76-year-old man dies of a massive cerebral infarction shortly after admission to the hospital. During the past 10
years, he has had several smaller cerebral infarctions and two transient ischemic attacks. Examination of a cerebral
cortex specimen obtained at autopsy shows extensive gliosis. This finding is most likely caused by the growth and
proliferation of which of the following?

(A) Astrocytes
(B) Ependymal cells
(C) Fibroblasts
(D) Microglial cells
(E) Oligodendrocytes",A,deepseek/deepseek-v4-flash-0731,0.0,1.0,202606,256,False,json_object,deepinfra,DeepInfra,False,True,False,1,A,ok,,,0.584,395,7,402,"{""answer"": ""A""}",False
role_one_noex,True,False,1,19.1,"A previously healthy 52-year-old woman comes to the physician because of a 2-month history of fatigue, constipation,
and frequent urination. Her temperature is 37.1°C (98.8°F), pulse is 80/min, respirations are 14/min, and blood
pressure is 140/90 mm Hg. Diffuse crackles are heard bilaterally. Her serum calcium concentration is 11.1 mg/dL,
and serum parathyroid hormone concentration is decreased. A chest x-ray shows bilateral hilar lymphadenopathy and
interstitial infiltrates. Which of the following is the most likely cause of this patient's hypercalcemia?

(A) Calcitriol production by activated macrophages
(B) Local resorption of bone by metastases
(C) Parathyroid hormone-related peptide secretion
(D) Secretion of parathyroid hormone
(E) Secretion of thyroid-stimulating hormone",A,deepseek/deepseek-v4-flash-0731,0.0,1.0,202606,256,False,json_object,deepinfra,DeepInfra,False,True,False,1,A,ok,,,0.803,471,7,478,"{""answer"": ""A""}",False
role_one_noex,True,False,1,20.1,"A 66-year-old man who was recently diagnosed with Parkinson disease comes to the physician for a follow-up
examination. Carbidopa-levodopa therapy was initiated at the time of diagnosis. The patient tells the physician that he
still has episodes during which he ""freezes."" He has a clumsy gait, and there is rigidity of his upper extremities and
hands. An adjunct therapy designed to inhibit which of the following enzymes is most likely indicated in this patient?

(A) Aromatic L-amino acid decarboxylase
(B) Dopamine β-hydroxylase
(C) Monoamine oxidase B
(D) Phenylethanolamine N-methyltransferase
(E) Tyrosine hydroxylase",C,deepseek/deepseek-v4-flash-0731,0.0,1.0,202606,256,False,json_object,deepinfra,DeepInfra,False,True,False,1,C,ok,,,0.608,434,7,441,"{""answer"": ""C""}",False
role_one_noex,True,False,1,22.1,"A 46-year-old woman comes to the physician because of a 3-day history of intermittent pain with urination and
increased urinary frequency. She says that she had one similar episode during the past 6 months. She also has had
irregular menses, and her last menstrual period occurred 2 months ago. She has not had fever, nausea, vomiting, or
blood in her urine. She is sexually active with one male partner. Physical examination shows no abnormalities.

Urinalysis shows:

RBC 3–5/hpf
WBC 10–20/hpf
Nitrites positive
Leukocyte esterase positive
Bacteria positive 

Which of the following is the strongest predisposing risk factor for the development of this patient's condition?

(A) Leiomyomata uteri
(B) Perimenopause
(C) Pregnancy
(D) Sexual intercourse",D,deepseek/deepseek-v4-flash-0731,0.0,1.0,202606,256,False,json_object,deepinfra,DeepInfra,False,True,False,1,D,ok,,,6.235,467,7,474,"{""answer"": ""D""}",False
role_one_noex,True,False,1,25.1,"A healthy 30-year-old woman participates in a study of the relationship between cardiovascular function and posture. Placed in a room with a comfortable temperature (72°F) and humidity (40%), she moves from a standing to a supine position. Which of the following sets of changes is most likely in the reflex control of this woman's cardiovascular
system?

(A) Carotid Sinus Baroreceptor Activity, Atrial Stretch Receptor Activity, and Vagal Efferent Activity to the Heart increase
(B) Carotid Sinus Baroreceptor Activity and Atrial Stretch Receptor Activity increase, while Vagal Efferent Activity to the Heart decrease
(C) Carotid Sinus Baroreceptor Activity and Vagal Efferent Activity to the Heart increase, while Atrial Stretch Receptor Activity decrease
(D) Carotid Sinus Baroreceptor Activity increase, while Atrial Stretch Receptor Activity and Vagal Efferent Activity to the Heart decrease
(E) Carotid Sinus Baroreceptor Activity decrease, while Atrial Stretch Receptor Activity and Vagal Efferent Activity to the Heart increase
(F) Carotid Sinus Baroreceptor Activity and Vagal Efferent Activity to the Heart  decrease, while Atrial Stretch Receptor Activity increase
(G) Carotid Sinus Baroreceptor Activity and Atrial Stretch Receptor Activity decrease, while Vagal Efferent Activity to the Heart increase
(H) Carotid Sinus Baroreceptor Activity, Atrial Stretch Receptor Activity, and Vagal Efferent Activity to the Heart decrease",A,deepseek/deepseek-v4-flash-0731,0.0,1.0,202606,256,False,json_object,deepinfra,DeepInfra,False,True,False,1,E,ok,,,0.617,600,7,607,"{""answer"": ""E""}",False
role_one_noex,True,False,1,26.1,"A 31-year-old woman with a 5-year history of fatigue comes to the physician for an initial visit. She has seen four
other physicians for the same condition within the past 6 months, but no abnormalities were found. She gives the
physician a large folder that contains her medical records. She says, ""I can barely get out of bed most mornings, but
nobody can figure out why because all of my tests turn out normal. I really think I have chronic fatigue syndrome.
What do you know about this condition?"" The physician has not treated any patient with chronic fatigue syndrome
before. Which of the following initial statements by the physician is most appropriate to establish rapport with this
patient?

(A) ""From the size of the folder you brought, it looks like you've had very thorough examinations in the past.""
(B) ""I don't have much experience with chronic fatigue syndrome, but I'm committed to learning as much as I
can about it.""
(C) ""I'm not familiar with chronic fatigue syndrome, except that many physicians don't think it's a real disease.""
(D) ""Let's start over from scratch. We'll need to repeat complete testing.""
(E) ""When nothing abnormal is found during thorough examinations and laboratory studies, there is often an
underlying psychological cause of the symptoms.""
",B,deepseek/deepseek-v4-flash-0731,0.0,1.0,202606,256,False,json_object,deepinfra,DeepInfra,False,True,False,1,B,ok,,,0.857,522,7,529,"{""answer"": ""B""}",False
role_one_noex,True,False,1,27.1,"A 3-week-old girl delivered at term with no complications is brought to the physician by her mother because of a 1-
week history of yellow eyes and skin, tan-colored stools, and dark brown urine. The newborn has been breast-feeding
without difficulty. She is alert and appears to be in no distress. She is at the 50th percentile for length and weight.
Physical examination shows scleral icterus and jaundice. There is mild hepatomegaly; the spleen is not palpable.
Laboratory studies show:

Hemoglobin 14.4 g/dL
Hematocrit 43%
Leukocyte count 8000/mm³
Serum Albumin 3.5 g/dL
Serum Total Bilirubinc14 mg/dL
Direct Bilirubin 12.5 mg/dL
AST 50 U/L
ALT 45 U/L

Which of the following is the most likely diagnosis?

(A) Biliary atresia
(B) Crigler-Najjar syndrome, type I
(C) Gilbert syndrome
(D) Hemolytic disease of the newborn
(E) Physiologic jaundice",A,deepseek/deepseek-v4-flash-0731,0.0,1.0,202606,256,False,json_object,deepinfra,DeepInfra,False,True,False,1,A,ok,,,0.406,535,7,542,"{""answer"": ""A""}",False
role_one_noex,True,False,1,28.1,"A 65-year-old woman comes to the physician for a follow-up examination after blood pressure measurements were
175/105 mm Hg and 185/110 mm Hg 1 and 3 weeks ago, respectively. She has well-controlled type 2 diabetes
mellitus. Her blood pressure now is 175/110 mm Hg. Physical examination shows no other abnormalities.
Antihypertensive therapy is started, but her blood pressure remains elevated at her next visit 3 weeks later. Laboratory
studies show increased plasma renin activity; the erythrocyte sedimentation rate and serum electrolytes are within the
reference ranges. Angiography shows a high-grade stenosis of the proximal right renal artery; the left renal artery
appears normal. Which of the following is the most likely diagnosis?

(A) Atherosclerosis
(B) Congenital renal artery hypoplasia
(C) Fibromuscular dysplasia
(D) Takayasu arteritis
(E) Temporal arteritis",A,deepseek/deepseek-v4-flash-0731,0.0,1.0,202606,256,False,json_object,deepinfra,DeepInfra,False,True,False,1,A,ok,,,0.811,622,7,629,"{""answer"": ""A""}",False
role_one_noex,True,False,1,29.1,"Results of a study that examined the impact of risk factors on cardiovascular health are being evaluated. In the study,
serum LDL-cholesterol (LDL) concentration is found to have a correlation of 0.6 with serum high-sensitivity C-reactive protein (hs-CRP) concentration. Which of the following statements best describes the relationship between
LDL concentration and hs-CRP concentration based on this finding?

(A) Higher LDL concentrations are associated with higher hs-CRP concentrations
(B) Higher LDL concentrations are associated with lower hs-CRP concentrations
(C) Higher LDL concentrations cause higher hs-CRP concentrations
(D) Higher LDL concentrations cause lower hs-CRP concentrations",A,deepseek/deepseek-v4-flash-0731,0.0,1.0,202606,256,False,json_object,deepinfra,DeepInfra,False,True,False,1,A,ok,,,0.404,374,7,381,"{""answer"": ""A""}",False
role_one_noex,True,False,1,31.1,"A 72-year-old man comes to the physician for a health maintenance examination. He has no personal or family history
of major medical illnesses. He has never smoked cigarettes. Pulse oximetry on room air shows an oxygen saturation
of 98%. Physical examination shows plethoric skin and splenomegaly. Laboratory studies show:

Hemoglobin 21.1 g/dL
Hematocrit 61%
Leukocyte count 15,000/mm³
Segmented neutrophils 68%
Basophils 4%
Lymphocytes 28%
Platelet count 501,000/mm³
Leukocyte alkaline phosphatase increased
A peripheral blood smear shows occasional giant platelets. 

The primary hematologic defect in this patient most likely 
occurred in which of the following cells?

(A) Erythroid progenitor
(B) Hematopoietic stem
(C) Lymphatic progenitor
(D) Megakaryocyte progenitor
(E) Pluripotent stem",B,deepseek/deepseek-v4-flash-0731,0.0,1.0,202606,256,False,json_object,deepinfra,DeepInfra,False,True,False,1,B,ok,,,0.361,497,7,504,"{""answer"": ""B""}",False
role_one_noex,True,False,1,33.1,"A 21-year-old man comes to the emergency department in the winter because of headache, nausea, and dizziness for
4 hours. He has not had fever, chills, or shortness of breath. He has no history of major medical illness. He lives in a
basement apartment of a three-story house. He smokes 1½ packs of cigarettes daily. Physical examination shows no
abnormalities. It is most appropriate for the physician to ask the patient for more information about which of the
following historical factors?

(A) Occupational exposure
(B) Substance use
(C) Travel
(D) Type of home heating
(E) Use of over-the-counter medication",D,deepseek/deepseek-v4-flash-0731,0.0,1.0,202606,256,False,json_object,deepinfra,DeepInfra,False,True,False,1,D,ok,,,0.978,565,7,572,"{""answer"": ""D""}",False
